URL,Start Timecode,End Timecode
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:07:36.706,00:07:53.389
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:07:57.143,00:08:05.693
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:08:31.761,00:08:44.899
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:09:28.276,00:09:47.461
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:09:52.675,00:10:15.406
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:10:32.298,00:10:44.810
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:11:13.172,00:11:39.865
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:11:41.742,00:11:57.800
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:12:09.895,00:12:25.536
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:12:27.413,00:12:39.508
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:13:01.822,00:13:45.824
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:14:37.126,00:14:49.638
https://www.youtube.com/watch?v=CrEhGIBCAPU,00:15:18.626,00:15:31.764
https://www.youtube.com/watch?v=yHGRBTZI6w0,00:00:44.627,00:00:54.220
https://www.youtube.com/watch?v=yHGRBTZI6w0,00:01:08.818,00:01:18.203
https://www.youtube.com/watch?v=yHGRBTZI6w0,00:04:06.704,00:04:44.659
https://www.youtube.com/watch?v=yHGRBTZI6w0,00:06:26.427,00:06:34.977
https://www.youtube.com/watch?v=yHGRBTZI6w0,00:07:51.304,00:08:29.050
https://www.youtube.com/watch?v=yHGRBTZI6w0,00:08:51.364,00:09:06.379
https://www.youtube.com/watch?v=yHGRBTZI6w0,00:09:36.409,00:09:44.750
https://www.youtube.com/watch?v=yHGRBTZI6w0,00:10:37.094,00:10:47.521
https://www.youtube.com/watch?v=6mh92_lU0W4,00:05:26.784,00:05:39.505
https://www.youtube.com/watch?v=6mh92_lU0W4,00:10:14.572,00:10:24.999
https://www.youtube.com/watch?v=HSgQHH2YBxw&pp=0gcJCa0JAYcqIYzv,00:02:23.800,00:03:25.000
https://www.youtube.com/watch?v=HSgQHH2YBxw&pp=0gcJCa0JAYcqIYzv,00:04:19.000,00:04:55.000
https://www.youtube.com/watch?v=HSgQHH2YBxw&pp=0gcJCa0JAYcqIYzv,00:05:34.800,00:06:13.000
https://www.youtube.com/watch?v=HSgQHH2YBxw&pp=0gcJCa0JAYcqIYzv,00:06:55.600,00:07:17.000
https://www.youtube.com/watch?v=HSgQHH2YBxw&pp=0gcJCa0JAYcqIYzv,00:07:24.199,00:07:39.600
https://www.youtube.com/watch?v=HSgQHH2YBxw&pp=0gcJCa0JAYcqIYzv,00:07:51.800,00:08:27.000
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:02:51.342,00:03:02.865
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:03:34.595,00:03:53.967
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:05:17.134,00:05:30.327
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:05:35.671,00:05:56.379
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:06:18.590,00:06:30.280
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:06:39.465,00:07:03.847
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:08:54.235,00:09:08.263
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:09:15.277,00:09:22.625
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:09:49.846,00:09:58.530
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:10:22.411,00:10:29.759
https://www.youtube.com/watch?v=-w4JrIxFZRA,00:10:44.622,00:10:55.310
https://www.youtube.com/watch?v=ros3INVOQEU,00:01:44.062,00:01:52.821
https://www.youtube.com/watch?v=ros3INVOQEU,00:02:39.951,00:02:48.293
https://www.youtube.com/watch?v=ros3INVOQEU,00:04:15.046,00:04:27.558
https://www.youtube.com/watch?v=ros3INVOQEU,00:07:24.402,00:07:36.080
https://www.youtube.com/watch?v=4NzfiiMDtYo&pp=0gcJCa0JAYcqIYzv,00:04:45.600,00:05:02.800
